,Price,Frequency
0,16.56108,96.0
1,18.89744,92.0
2,21.11053,88.0
3,21.74462,84.0
4,24.75831,80.0
5,25.63704,76.0
6,26.28801,72.0
7,27.09167,68.0
8,28.00036,64.0
9,28.31181,60.0
10,28.47851,56.0
11,28.91921,52.0
12,29.00795,48.0
13,29.22504,44.0
14,29.76558,40.0
15,29.9819,36.0
16,30.83857,32.0
17,32.42992,28.0
18,34.55592,24.0
19,37.47416,20.0
20,42.68044,16.0
21,45.55343,12.0
22,56.52296,8.0
23,58.06238,4.0
