,Price,Frequency
0,27.65832,96.0
1,27.79536,92.0
2,28.14079,88.0
3,28.28919,84.0
4,30.2187,80.0
5,30.48095,76.0
6,30.57612,72.0
7,30.6761,68.0
8,31.44148,64.0
9,31.53345,60.0
10,32.46669,56.0
11,32.55893,52.0
12,34.18802,48.0
13,35.12005,44.0
14,35.6133,40.0
15,35.9698,36.0
16,36.18876,32.0
17,37.16083,28.0
18,38.40519,24.0
19,41.52103,20.0
20,42.14166,16.0
21,46.52651,12.0
22,51.75257,8.0
23,52.92333,4.0
