,Price,Frequency
0,25.03841,96.0
1,25.35167,92.0
2,25.41357,88.0
3,25.55797,84.0
4,25.61391,80.0
5,26.08454,76.0
6,26.61927,72.0
7,26.63741,68.0
8,26.98328,64.0
9,27.29796,60.0
10,28.0301,56.0
11,28.05214,52.0
12,28.72922,48.0
13,29.781,44.0
14,31.25637,40.0
15,31.92187,36.0
16,33.45147,32.0
17,33.8536,28.0
18,34.53567,24.0
19,40.23714,20.0
20,40.28522,16.0
21,40.33413,12.0
22,40.74047,8.0
23,48.37623,4.0
