,Price,Frequency
0,24.0895,96.0
1,24.11628,92.0
2,26.06897,88.0
3,26.15285,84.0
4,26.77187,80.0
5,26.96075,76.0
6,27.37784,72.0
7,27.40761,68.0
8,28.07827,64.0
9,28.99409,60.0
10,30.20905,56.0
11,30.3999,52.0
12,31.435,48.0
13,32.06907,44.0
14,32.19854,40.0
15,32.57421,36.0
16,33.92298,32.0
17,35.29843,28.0
18,35.66036,24.0
19,40.90104,20.0
20,46.39048,16.0
21,50.9577,12.0
22,57.49441,8.0
23,62.04672,4.0
