,Price,Frequency
0,22.76798,96.0
1,22.81751,92.0
2,24.60016,88.0
3,26.80615,84.0
4,28.27401,80.0
5,28.41041,76.0
6,28.52454,72.0
7,29.08052,68.0
8,30.07506,64.0
9,30.36851,60.0
10,31.86023,56.0
11,32.16461,52.0
12,33.26998,48.0
13,33.97286,44.0
14,34.6176,40.0
15,34.72152,36.0
16,35.9268,32.0
17,36.76925,28.0
18,40.09674,24.0
19,40.80894,20.0
20,42.91593,16.0
21,48.32638,12.0
22,49.47997,8.0
23,53.03108,4.0
