INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,OPR_DT,OPR_HR,OPR_INTERVAL,NODE_ID_XML,NODE_ID,NODE,MARKET_RUN_ID,LMP_TYPE,XML_DATA_ITEM,PNODE_RESMRID,GRP_TYPE,POS,MW,GROUP
2015-09-01T05:00:00-00:00,2015-09-01T06:00:00-00:00,2015-08-31,23,0,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,DAM,MCC,LMP_CONG_PRC,LAPLMG1_7_B2,ALL,1,0,2
2015-09-01T00:00:00-00:00,2015-09-01T01:00:00-00:00,2015-08-31,18,0,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,DAM,MCC,LMP_CONG_PRC,LAPLMG1_7_B2,ALL,1,0,2
2015-09-01T01:00:00-00:00,2015-09-01T02:00:00-00:00,2015-08-31,19,0,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,DAM,MCC,LMP_CONG_PRC,LAPLMG1_7_B2,ALL,1,0,2
2015-09-01T03:00:00-00:00,2015-09-01T04:00:00-00:00,2015-08-31,21,0,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,DAM,MCC,LMP_CONG_PRC,LAPLMG1_7_B2,ALL,1,0,2
2015-09-01T03:00:00-00:00,2015-09-01T04:00:00-00:00,2015-08-31,21,0,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,DAM,MCE,LMP_ENE_PRC,LAPLMG1_7_B2,ALL,1,42.23731,3
2015-09-01T06:00:00-00:00,2015-09-01T07:00:00-00:00,2015-08-31,24,0,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,DAM,MCE,LMP_ENE_PRC,LAPLMG1_7_B2,ALL,1,32.99574,3
2015-09-01T05:00:00-00:00,2015-09-01T06:00:00-00:00,2015-08-31,23,0,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,DAM,MCE,LMP_ENE_PRC,LAPLMG1_7_B2,ALL,1,37.05524,3
2015-09-01T02:00:00-00:00,2015-09-01T03:00:00-00:00,2015-08-31,20,0,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,DAM,MCE,LMP_ENE_PRC,LAPLMG1_7_B2,ALL,1,45.49137,3
2015-09-01T01:00:00-00:00,2015-09-01T02:00:00-00:00,2015-08-31,19,0,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,DAM,MCE,LMP_ENE_PRC,LAPLMG1_7_B2,ALL,1,47.85744,3
2015-09-01T00:00:00-00:00,2015-09-01T01:00:00-00:00,2015-08-31,18,0,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,DAM,MCE,LMP_ENE_PRC,LAPLMG1_7_B2,ALL,1,46.11617,3
2015-09-01T04:00:00-00:00,2015-09-01T05:00:00-00:00,2015-08-31,22,0,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,DAM,MCE,LMP_ENE_PRC,LAPLMG1_7_B2,ALL,1,39.44395,3
2015-09-01T00:00:00-00:00,2015-09-01T01:00:00-00:00,2015-08-31,18,0,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,DAM,MCL,LMP_LOSS_PRC,LAPLMG1_7_B2,ALL,1,-2.80847,4
2015-09-01T05:00:00-00:00,2015-09-01T06:00:00-00:00,2015-08-31,23,0,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,DAM,MCL,LMP_LOSS_PRC,LAPLMG1_7_B2,ALL,1,-1.85647,4
2015-09-01T04:00:00-00:00,2015-09-01T05:00:00-00:00,2015-08-31,22,0,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,DAM,MCL,LMP_LOSS_PRC,LAPLMG1_7_B2,ALL,1,-2.12603,4
2015-09-01T06:00:00-00:00,2015-09-01T07:00:00-00:00,2015-08-31,24,0,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,DAM,MCL,LMP_LOSS_PRC,LAPLMG1_7_B2,ALL,1,-1.5772,4
2015-09-01T02:00:00-00:00,2015-09-01T03:00:00-00:00,2015-08-31,20,0,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,DAM,MCL,LMP_LOSS_PRC,LAPLMG1_7_B2,ALL,1,-2.38375,4
2015-09-01T03:00:00-00:00,2015-09-01T04:00:00-00:00,2015-08-31,21,0,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,DAM,MCL,LMP_LOSS_PRC,LAPLMG1_7_B2,ALL,1,-2.26392,4
2015-09-01T01:00:00-00:00,2015-09-01T02:00:00-00:00,2015-08-31,19,0,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,DAM,MCL,LMP_LOSS_PRC,LAPLMG1_7_B2,ALL,1,-2.60344,4
2015-09-02T00:00:00-00:00,2015-09-02T01:00:00-00:00,2015-09-01,18,0,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,DAM,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,39.98602,5
2015-09-01T14:00:00-00:00,2015-09-01T15:00:00-00:00,2015-09-01,8,0,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,DAM,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,30.32777,5
2015-09-02T04:00:00-00:00,2015-09-02T05:00:00-00:00,2015-09-01,22,0,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,DAM,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,35.89907,5
2015-09-01T13:00:00-00:00,2015-09-01T14:00:00-00:00,2015-09-01,7,0,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,DAM,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,30.18421,5
2015-09-01T10:00:00-00:00,2015-09-01T11:00:00-00:00,2015-09-01,4,0,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,DAM,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,23.79894,5
2015-09-01T11:00:00-00:00,2015-09-01T12:00:00-00:00,2015-09-01,5,0,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,DAM,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,24.70736,5
2015-09-01T23:00:00-00:00,2015-09-02T00:00:00-00:00,2015-09-01,17,0,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,DAM,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,38.85873,5
2015-09-02T06:00:00-00:00,2015-09-02T07:00:00-00:00,2015-09-01,24,0,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,DAM,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,30.8801,5
2015-09-02T03:00:00-00:00,2015-09-02T04:00:00-00:00,2015-09-01,21,0,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,DAM,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,39.69341,5
2015-09-01T17:00:00-00:00,2015-09-01T18:00:00-00:00,2015-09-01,11,0,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,DAM,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,28.83626,5
2015-09-01T07:00:00-00:00,2015-09-01T08:00:00-00:00,2015-09-01,1,0,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,DAM,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,29.39129,5
2015-09-02T05:00:00-00:00,2015-09-02T06:00:00-00:00,2015-09-01,23,0,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,DAM,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,33.1021,5
2015-09-02T02:00:00-00:00,2015-09-02T03:00:00-00:00,2015-09-01,20,0,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,DAM,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,42.25757,5
2015-09-01T16:00:00-00:00,2015-09-01T17:00:00-00:00,2015-09-01,10,0,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,DAM,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,27.56041,5
2015-09-01T08:00:00-00:00,2015-09-01T09:00:00-00:00,2015-09-01,2,0,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,DAM,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,25.66296,5
2015-09-01T18:00:00-00:00,2015-09-01T19:00:00-00:00,2015-09-01,12,0,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,DAM,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,30.14088,5
2015-09-01T22:00:00-00:00,2015-09-01T23:00:00-00:00,2015-09-01,16,0,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,DAM,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,37.20042,5
2015-09-01T20:00:00-00:00,2015-09-01T21:00:00-00:00,2015-09-01,14,0,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,DAM,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,32.77475,5
2015-09-01T19:00:00-00:00,2015-09-01T20:00:00-00:00,2015-09-01,13,0,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,DAM,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,31.04885,5
2015-09-01T15:00:00-00:00,2015-09-01T16:00:00-00:00,2015-09-01,9,0,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,DAM,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,27.85912,5
2015-09-01T12:00:00-00:00,2015-09-01T13:00:00-00:00,2015-09-01,6,0,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,DAM,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,26.99675,5
2015-09-01T21:00:00-00:00,2015-09-01T22:00:00-00:00,2015-09-01,15,0,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,DAM,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,35.49889,5
2015-09-01T09:00:00-00:00,2015-09-01T10:00:00-00:00,2015-09-01,3,0,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,DAM,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,24.18233,5
2015-09-02T01:00:00-00:00,2015-09-02T02:00:00-00:00,2015-09-01,19,0,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,DAM,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,41.55304,5
2015-09-01T15:00:00-00:00,2015-09-01T16:00:00-00:00,2015-09-01,9,0,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,DAM,MCC,LMP_CONG_PRC,LAPLMG1_7_B2,ALL,1,0,6
2015-09-02T04:00:00-00:00,2015-09-02T05:00:00-00:00,2015-09-01,22,0,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,DAM,MCC,LMP_CONG_PRC,LAPLMG1_7_B2,ALL,1,0,6
2015-09-02T05:00:00-00:00,2015-09-02T06:00:00-00:00,2015-09-01,23,0,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,DAM,MCC,LMP_CONG_PRC,LAPLMG1_7_B2,ALL,1,0,6
2015-09-02T03:00:00-00:00,2015-09-02T04:00:00-00:00,2015-09-01,21,0,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,DAM,MCC,LMP_CONG_PRC,LAPLMG1_7_B2,ALL,1,0,6
2015-09-01T21:00:00-00:00,2015-09-01T22:00:00-00:00,2015-09-01,15,0,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,DAM,MCC,LMP_CONG_PRC,LAPLMG1_7_B2,ALL,1,0,6
2015-09-01T10:00:00-00:00,2015-09-01T11:00:00-00:00,2015-09-01,4,0,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,DAM,MCC,LMP_CONG_PRC,LAPLMG1_7_B2,ALL,1,0,6
2015-09-01T22:00:00-00:00,2015-09-01T23:00:00-00:00,2015-09-01,16,0,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,DAM,MCC,LMP_CONG_PRC,LAPLMG1_7_B2,ALL,1,0,6
2015-09-01T16:00:00-00:00,2015-09-01T17:00:00-00:00,2015-09-01,10,0,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,DAM,MCC,LMP_CONG_PRC,LAPLMG1_7_B2,ALL,1,0,6
2015-09-01T14:00:00-00:00,2015-09-01T15:00:00-00:00,2015-09-01,8,0,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,DAM,MCC,LMP_CONG_PRC,LAPLMG1_7_B2,ALL,1,0,6
2015-09-01T09:00:00-00:00,2015-09-01T10:00:00-00:00,2015-09-01,3,0,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,DAM,MCC,LMP_CONG_PRC,LAPLMG1_7_B2,ALL,1,0,6
2015-09-01T18:00:00-00:00,2015-09-01T19:00:00-00:00,2015-09-01,12,0,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,DAM,MCC,LMP_CONG_PRC,LAPLMG1_7_B2,ALL,1,0,6
2015-09-01T13:00:00-00:00,2015-09-01T14:00:00-00:00,2015-09-01,7,0,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,DAM,MCC,LMP_CONG_PRC,LAPLMG1_7_B2,ALL,1,0,6
2015-09-01T11:00:00-00:00,2015-09-01T12:00:00-00:00,2015-09-01,5,0,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,DAM,MCC,LMP_CONG_PRC,LAPLMG1_7_B2,ALL,1,0,6
2015-09-02T06:00:00-00:00,2015-09-02T07:00:00-00:00,2015-09-01,24,0,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,DAM,MCC,LMP_CONG_PRC,LAPLMG1_7_B2,ALL,1,0,6
2015-09-01T12:00:00-00:00,2015-09-01T13:00:00-00:00,2015-09-01,6,0,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,DAM,MCC,LMP_CONG_PRC,LAPLMG1_7_B2,ALL,1,0,6
2015-09-01T19:00:00-00:00,2015-09-01T20:00:00-00:00,2015-09-01,13,0,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,DAM,MCC,LMP_CONG_PRC,LAPLMG1_7_B2,ALL,1,0,6
2015-09-02T01:00:00-00:00,2015-09-02T02:00:00-00:00,2015-09-01,19,0,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,DAM,MCC,LMP_CONG_PRC,LAPLMG1_7_B2,ALL,1,0,6
2015-09-01T07:00:00-00:00,2015-09-01T08:00:00-00:00,2015-09-01,1,0,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,DAM,MCC,LMP_CONG_PRC,LAPLMG1_7_B2,ALL,1,0,6
2015-09-01T23:00:00-00:00,2015-09-02T00:00:00-00:00,2015-09-01,17,0,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,DAM,MCC,LMP_CONG_PRC,LAPLMG1_7_B2,ALL,1,0,6
2015-09-01T20:00:00-00:00,2015-09-01T21:00:00-00:00,2015-09-01,14,0,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,DAM,MCC,LMP_CONG_PRC,LAPLMG1_7_B2,ALL,1,0,6
2015-09-01T17:00:00-00:00,2015-09-01T18:00:00-00:00,2015-09-01,11,0,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,DAM,MCC,LMP_CONG_PRC,LAPLMG1_7_B2,ALL,1,0,6
2015-09-01T08:00:00-00:00,2015-09-01T09:00:00-00:00,2015-09-01,2,0,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,DAM,MCC,LMP_CONG_PRC,LAPLMG1_7_B2,ALL,1,0,6
2015-09-02T02:00:00-00:00,2015-09-02T03:00:00-00:00,2015-09-01,20,0,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,DAM,MCC,LMP_CONG_PRC,LAPLMG1_7_B2,ALL,1,0,6
2015-09-02T00:00:00-00:00,2015-09-02T01:00:00-00:00,2015-09-01,18,0,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,DAM,MCC,LMP_CONG_PRC,LAPLMG1_7_B2,ALL,1,0,6
2015-09-01T09:00:00-00:00,2015-09-01T10:00:00-00:00,2015-09-01,3,0,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,DAM,MCE,LMP_ENE_PRC,LAPLMG1_7_B2,ALL,1,25.24515,7
2015-09-02T02:00:00-00:00,2015-09-02T03:00:00-00:00,2015-09-01,20,0,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,DAM,MCE,LMP_ENE_PRC,LAPLMG1_7_B2,ALL,1,44.62256,7
2015-09-02T03:00:00-00:00,2015-09-02T04:00:00-00:00,2015-09-01,21,0,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,DAM,MCE,LMP_ENE_PRC,LAPLMG1_7_B2,ALL,1,41.89721,7
2015-09-02T04:00:00-00:00,2015-09-02T05:00:00-00:00,2015-09-01,22,0,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,DAM,MCE,LMP_ENE_PRC,LAPLMG1_7_B2,ALL,1,37.78849,7
2015-09-01T15:00:00-00:00,2015-09-01T16:00:00-00:00,2015-09-01,9,0,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,DAM,MCE,LMP_ENE_PRC,LAPLMG1_7_B2,ALL,1,29.64998,7
2015-09-01T10:00:00-00:00,2015-09-01T11:00:00-00:00,2015-09-01,4,0,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,DAM,MCE,LMP_ENE_PRC,LAPLMG1_7_B2,ALL,1,24.85788,7
2015-09-01T11:00:00-00:00,2015-09-01T12:00:00-00:00,2015-09-01,5,0,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,DAM,MCE,LMP_ENE_PRC,LAPLMG1_7_B2,ALL,1,25.80943,7
2015-09-01T12:00:00-00:00,2015-09-01T13:00:00-00:00,2015-09-01,6,0,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,DAM,MCE,LMP_ENE_PRC,LAPLMG1_7_B2,ALL,1,28.25701,7
2015-09-01T13:00:00-00:00,2015-09-01T14:00:00-00:00,2015-09-01,7,0,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,DAM,MCE,LMP_ENE_PRC,LAPLMG1_7_B2,ALL,1,31.69945,7
2015-09-01T07:00:00-00:00,2015-09-01T08:00:00-00:00,2015-09-01,1,0,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,DAM,MCE,LMP_ENE_PRC,LAPLMG1_7_B2,ALL,1,30.76011,7
2015-09-02T06:00:00-00:00,2015-09-02T07:00:00-00:00,2015-09-01,24,0,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,DAM,MCE,LMP_ENE_PRC,LAPLMG1_7_B2,ALL,1,32.43026,7
2015-09-01T19:00:00-00:00,2015-09-01T20:00:00-00:00,2015-09-01,13,0,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,DAM,MCE,LMP_ENE_PRC,LAPLMG1_7_B2,ALL,1,33.23932,7
2015-09-01T22:00:00-00:00,2015-09-01T23:00:00-00:00,2015-09-01,16,0,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,DAM,MCE,LMP_ENE_PRC,LAPLMG1_7_B2,ALL,1,39.9489,7
2015-09-01T08:00:00-00:00,2015-09-01T09:00:00-00:00,2015-09-01,2,0,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,DAM,MCE,LMP_ENE_PRC,LAPLMG1_7_B2,ALL,1,26.81605,7
2015-09-02T05:00:00-00:00,2015-09-02T06:00:00-00:00,2015-09-01,23,0,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,DAM,MCE,LMP_ENE_PRC,LAPLMG1_7_B2,ALL,1,34.815,7
2015-09-01T20:00:00-00:00,2015-09-01T21:00:00-00:00,2015-09-01,14,0,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,DAM,MCE,LMP_ENE_PRC,LAPLMG1_7_B2,ALL,1,35.12835,7
2015-09-01T18:00:00-00:00,2015-09-01T19:00:00-00:00,2015-09-01,12,0,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,DAM,MCE,LMP_ENE_PRC,LAPLMG1_7_B2,ALL,1,32.25348,7
2015-09-01T23:00:00-00:00,2015-09-02T00:00:00-00:00,2015-09-01,17,0,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,DAM,MCE,LMP_ENE_PRC,LAPLMG1_7_B2,ALL,1,41.76562,7
2015-09-01T17:00:00-00:00,2015-09-01T18:00:00-00:00,2015-09-01,11,0,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,DAM,MCE,LMP_ENE_PRC,LAPLMG1_7_B2,ALL,1,30.80797,7
2015-09-01T21:00:00-00:00,2015-09-01T22:00:00-00:00,2015-09-01,15,0,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,DAM,MCE,LMP_ENE_PRC,LAPLMG1_7_B2,ALL,1,38.09712,7
2015-09-02T01:00:00-00:00,2015-09-02T02:00:00-00:00,2015-09-01,19,0,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,DAM,MCE,LMP_ENE_PRC,LAPLMG1_7_B2,ALL,1,44.01805,7
2015-09-02T00:00:00-00:00,2015-09-02T01:00:00-00:00,2015-09-01,18,0,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,DAM,MCE,LMP_ENE_PRC,LAPLMG1_7_B2,ALL,1,42.82076,7
2015-09-01T14:00:00-00:00,2015-09-01T15:00:00-00:00,2015-09-01,8,0,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,DAM,MCE,LMP_ENE_PRC,LAPLMG1_7_B2,ALL,1,32.09288,7
2015-09-01T16:00:00-00:00,2015-09-01T17:00:00-00:00,2015-09-01,10,0,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,DAM,MCE,LMP_ENE_PRC,LAPLMG1_7_B2,ALL,1,29.45118,7
2015-09-01T19:00:00-00:00,2015-09-01T20:00:00-00:00,2015-09-01,13,0,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,DAM,MCL,LMP_LOSS_PRC,LAPLMG1_7_B2,ALL,1,-2.19047,8
2015-09-01T09:00:00-00:00,2015-09-01T10:00:00-00:00,2015-09-01,3,0,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,DAM,MCL,LMP_LOSS_PRC,LAPLMG1_7_B2,ALL,1,-1.06282,8
2015-09-02T00:00:00-00:00,2015-09-02T01:00:00-00:00,2015-09-01,18,0,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,DAM,MCL,LMP_LOSS_PRC,LAPLMG1_7_B2,ALL,1,-2.83473,8
2015-09-01T18:00:00-00:00,2015-09-01T19:00:00-00:00,2015-09-01,12,0,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,DAM,MCL,LMP_LOSS_PRC,LAPLMG1_7_B2,ALL,1,-2.1126,8
2015-09-01T12:00:00-00:00,2015-09-01T13:00:00-00:00,2015-09-01,6,0,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,DAM,MCL,LMP_LOSS_PRC,LAPLMG1_7_B2,ALL,1,-1.26026,8
2015-09-02T01:00:00-00:00,2015-09-02T02:00:00-00:00,2015-09-01,19,0,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,DAM,MCL,LMP_LOSS_PRC,LAPLMG1_7_B2,ALL,1,-2.46501,8
